id,star,comment
13081,4, 系列里最爱的一个形象了
13082,3, 妮妮真是太适合演钢铁侠了！！！漫威真是一盘大棋，论寇森多年不变的语调和日益衰退的发际线，论小辣椒脸上青春的小雀斑…学到了两个道理:留下余地和伏笔好留后路—论漫威驾轻就熟的画风;以及重要的东西要备份—不然会挂。关于科技与原型设计233
13085,4, 最开始为什么去看钢铁侠的呢 现在也不记得了 但是绝对不会让我后悔 我喜欢第一部pepper还当他的助理的感觉 自己买生日礼物很萌
13086,3, 特技很炫，硬伤很多，情节很老套，影院观看效果好
13087,3, 论钢铁侠是如何练成的。
13089,4, 漫威宇宙的开始，钢铁侠和塘泥从此合二为一。
13090,4, 期待复仇者。另外，从高空摔下竟然一点事没有？
13091,4, 漫威系列电影，慢慢补课。依靠装备的都是高富帅！怪不得我只喜欢蜘蛛侠，哈哈哈。
13092,5, 看过感觉比较好的，蛮有意思的，值得看看的电影
13093,3, 美国科幻片中这部绝对不算好看的
13095,4, 我只喜欢没有超能力的超级英雄。
13096,4, 配乐好棒…另外和pepper还是第一部这种感觉最好啊第二部最后在一起了反而没期待了
13101,4, 哦，大眼睛的小萝卜头，为什么会如此可爱？
13102,4, 不错不错，我喜欢这种电影
13103,4, 終於看了，還比想像中好看
13104,4, 。。。最后半个小时我看过，我在哪里看过呢= =
13106,3, 反正钢铁侠是我最想成为的超级英雄 嘻嘻
13109,4, 基本忠实原著，紧凑，漫改中也是非常优秀的作品
13110,5, 特别帅！！！！没有别的了。求嫁。
13111,3, 看过TC版的，纯粹奔视觉效果去的，剧情老到我都不敢恭维...
13112,4, 超级英雄，适合电影院看
13113,4, 是个男人都想要个那么酷的工作间~~~~
13114,4, 如果没有黑暗骑士，他会是08年最好的漫画电影。
13116,3, 看完“复仇者联盟”后才来看的“钢铁侠”，在复仇者联盟里面“钢铁侠”非常优秀，让人看了很过瘾，但“钢铁侠”里面，它其实稍稍有点而弱，更像个科技半成品。不过也学到了“钢铁侠”的一些背景知识，这个对后续“钢铁侠2”是个很好的铺垫。毕竟在“复仇者联盟”中，它的表现很到位。
13117,3, 当中的搞笑真是不合时宜。
13119,3, 还不错，漫威超级英雄电影的开端，算不上很惊艳，但在那时算很不错的科幻电影，为超级英雄电影打开一个开端。
13120,3, 超级英雄片全部都是inflated评分
13121,4, 托尼跟一般的超级英雄冷酷而且沉着截然相反，高调却时而抽风一下真的很搞笑，第一部稍微有些扯淡但是还不错嗯
13123,4, jar你什么时候实体化成金发大胸男来教训一下tony·nodonoie·stark
13125,5, 一度让我又陷入完全不靠谱的幻想中 幻想有一件炒高科技的战衣  去寻找~~~
13126,4, 终于把1给补了，原来1里面就出现了十戒
13127,3, 一部很不错的爆米花电影..让我舒服得过了2个小时.
13129,4, 真有个Iron Man就好了！
13133,4, 即使看了无数这种英雄主义的大片  审美相当疲劳了也觉得还是蛮精彩
13135,4, 漫威的超人系列很喜欢，剧情+动作，圆了小时候的梦。很酷炫，喜欢。
13136,5, 从此开始，看marvel的电影了～～～
13138,4, 大爱小罗伯特，三部中最精彩的一部
13139,3, 故事一般，i am iron man挺帅
13141,5, 尼尼实在太帅了，高帅富+高智商人才，傲娇属性什么的超赞！小辣椒身材真心好啊！！
13142,4, 3部里最好看的一部吧
13144,4, 节奏比较紧凑，看起来不会太累
13145,3, 好的我知道真正的人生赢家过着怎样的生活了
13146,4, 铁人和小辣椒配我一脸！
13147,4, 第一部不错，打斗和故事内容。
13148,4, 😋喜欢唐尼，感觉像男神学长
13149,4, 有创意啊 这样的人还真是讨人厌的让人恨不起来...呵呵
13151,4, 标准超级英雄电影，好看，足够了...比第二部好太多了...
13152,4, 美国这些带点科幻的片子还是很好看的
13153,3, 为了美国队长2开始补番！
13154,4, 哎呦，，这叫科幻片？？？？哈哈 但男主的魅力
13156,3, 男人们的共同梦想，拯救世界抱的美人归。
13158,5, 【每年都要翻出来看几遍】从漫改电影的角度来看，其里程碑意义不逊于同年的黑暗骑士。
13159,4, 我想说漫威的电影除了复联原来没有我想象的那么难看所以我是要因为美队带入漫威坑么……所以说下一部应该看《无敌浩克》咯I am Iron Man.宝宝有点喜欢托尼
13161,4, 小罗伯特唐尼耍帅专篇。鉴定完毕。
13162,3, 惊艳当年，开启漫威宇宙
13163,4, 钢铁侠  大片真好看
13164,3, 这种什么超级英雄系列果断还是不适合我啊····
13165,4, 见识最奢华的美国生活
13166,4, 可以 英雄系列 神盾局居然有参合
13167,3, 至少打的很精彩。。。盔甲也很酷。。
13169,3, 这种戏看场面就足够了，要求不能离谱
13170,4, 小萝卜的颜色真的是好漂亮！！
13171,3, 技术很好。几度想睡，导演问题。
13172,4, ╮(╯▽╰)╭要不是明天早起我就一口气看下去了……
13174,3, 7分。快餐科幻片，剧本薄弱。
13176,4, 小唐尼出来的时候，就觉得ironman活过来了
13177,5, 不错看啊~糖尼眼睛好美，帅呆啦❤
13178,4, 还不错，就是有点夸张
13179,3, 将那句lady翻成大姐真的戳中我笑点啊！！还有贱贱的唐尼……
13180,4, 看得不是很过瘾，明天看钢铁侠2，哈哈
13181,4, 很喜欢超人类的电影。看过了想看续集，有点恶俗的说。
13183,4, 唐尼叔作为高富帅 高语速是必须的...被关在那么可怕的地方居然还能做出能源和铁皮战服一代 脑袋也是很好的~
13184,3, 不是太喜欢小罗伯特唐尼，不知道他哪里帅啊？！看了晚上做了一晚上打斗的梦。
13187,4, 还行吧，比想象的好看
13188,4, 豪华动作场面，好莱坞味儿
13192,3, 好吧，这已经不是钱多钱少的事了，就算把tony扔山洞里他也能整个prototype出来
13193,3, 这个超级英雄比较招人喜欢，因为好傲娇呀~
13195,3, 原来钢一里的罗迪是嘻哈帝国的老爹 比第二部的帅 贾尼并没有很多糖。。。 dummy很萌
13196,4, 漫威的第一部，仍然是美漫画的标准结局和套路。罗伯特唐尼和假日老师的演技都没话讲，之前以为超级英雄都只能是年轻帅哥。后来看，年轻不一定。后面才是主要的
13197,4, 看过复仇者联盟后翻出来看的，感觉小罗伯特不如复仇里面帅呢。
13198,5, 钢铁侠实在太对胃口啦！
13199,4, 长时间飞行必备娱乐。
13200,5, TVT好好看~~~~扭动~~~~
13201,5, 反射弧超超超长的我来为八百年前的复仇者联盟补课来了。。钢铁侠超帅，Downey超帅啊啊啊啊啊！！最后一句“the truth is...i am iron man. ”碉堡了！
13204,5, 简直是男人yy的最高配版本，富可敌国且二代，父母双亡无人限制且添忧郁，智商超群还能动手做成实体卖钱，睡了无数美女每天花天酒地却还是有个死心塌地保姆般照顾自己的美人，无敌海景高科技豪宅且停放无数改装超跑外加私人飞机，人类的yy真是没有边界
13205,4, 男主角好有味道啊，灰常喜欢，美国大片又上演了一个人拯救世界的戏码，不过看着很爽啊，比中国所谓的大片们强的很多啊
13206,5, 强大的机械工业和电影的结合
13208,4, 3.5分。不错呀，小钢这个角色就是无敌嘴炮加不正经，但就是那么迷人。
13209,3, 说实话，除了燕赤霞，这真的是我看的第一部跟侠有关的电影，因为他们说看美队前要看的电影。。。我已经忘记后面的情节了，有大家说的那么好看吗。。。
13210,5, 妮妮太帅！！！智商美满钱钱都有了 五颗星都是给妮妮！！
13212,5, 超级后知后觉欧美人种面部识别能力缺乏症，都没发现钢铁侠和福尔摩斯都是Robert  Downey [汗]
13213,4, 刚开始感觉不怎么样 后来想看第二部了
13214,4, 有个性，音乐好，节奏快。不错，而且也有内容。
13217,5, 2013-11-28
13218,5, 高科技再你身边默默支持你的才是你需要的
13220,4, 最近被漫威系列深深吸引，最爱钢铁侠！
13221,5, 屁话好多 可是竟然不讨厌
13222,3, 新意，这是老早看的了
13226,5, 有血有肉的超级英雄。会搞笑，很逗逼，有个性，另外最重要的是，还有钱~
13227,4, 就是爱一口气说好长台词语速还特别快的天才好嘛！
13228,5, 看他耍贱会想揍，不过看他耍酷也会激动笑着鼓掌XDDD
13232,4, 小唐尼个性鲜明，魅力十足。纨绔子弟受尽身体和心灵的折磨后，洗心革面，研究了钢铁侠这样一个超级武器来保卫和平。
13233,4, 技术宅真是太帅了。。。。。
13234,4, 最喜欢的超级英雄就是钢铁侠了！
13236,3, 原来觉得钢铁侠挺丑的，一看还可以
13237,4, 最晚看的超级英雄，少了原来的激情
13238,4, 介绍IRON MAN来历。
13239,4, 还是蛮酷的 但是尿点也颇多
13240,3, 对于唐尼的这个造型很是喜欢，还有这种花花公子，玩世不恭的性格。当然，本片的下属背叛倒是过于老套，最后做出来的山寨钢铁侠居然比正版的还要先进。最后的独眼也算是一个惊喜吧，幸好看了彩蛋。
13241,5, 系列最完美~还犹然记得当时第一次看的惊艳！
13242,4, 细节有趣情节紧凑。大爱小罗伯特唐尼。它的机器人助手和树人的萌有一拼。这是个我喜欢的系列。
13243,4, 最喜欢结尾那句台词了
13246,4, 很幽默的一部电影。超喜欢里面小罗伯特·唐尼的表演。是我至今除了黑暗骑士以来看过最好的一部超级英雄的影片
13247,2, 漫威看着看着就挺没意思了
13249,4, 结尾托尼屎大颗好装逼……
13251,3, No zuo no die why u try
13252,4, 本来对这种片子不感兴趣的。蝙蝠侠、蜘蛛侠。。。什么什么侠太多了，不过看了这部觉得还蛮酷的，决定去看看2
13253,4, 撇开故事情节，主角更吸引我
13254,5, 我相信这就是我们的未来
13257,3, 比起美队1还是好看许多的
13258,4, 剧情不重要，看小罗伯特耍帅才是重点，风流倜傥英俊潇洒有名多金，智商高到无法企及动手能力超强，硬要找个缺点的话，估计就是那双小短腿了吧，不过不怕反正有内增高~
13259,4, 不能按照现在的眼光去评判当时.... 当年我没去电影院是我的不对啊!!!
13261,4, 用破铜烂铁创造的战服更加吸引人，虽然没有变形金刚那样的精密，可是通过一次时间改变一个人的价值观，还是很有看点的
13262,3, 充满现实感的漫威科幻漫画之作。
13263,4, 铁人脱下战袍很会打了，穿上了岂不是逆天！
13267,4, for tomorrow
13269,3, 第一部还是挺有新鲜感的。
13270,4, 复仇者系列补全计划第一步！
13271,3, 看了四十几分钟，实在看不下去，商片，不知道为啥这么多人喜欢，
13272,4, 不亏8.x评分的作品
13273,4, 这部电影前面居然让我有点儿小感动，那位医生.还有这部漫画居然如此科学!
13274,4, 在我二次看的时候，就没心思看下去，个人英雄主义强烈的我想吐。
13275,4, so，知识才是力量！
13276,3, 复仇者联盟的第一课 嘿嘿
13277,4, 漫威粉自从有了钢铁侠，一切的憧憬都是值得的漫威世界里最喜欢钢铁侠没有之一坏坏的 搞怪的 同时又心怀希望的妮妮对了 我喜欢的是钢铁侠 小罗伯特唐尼演的也的确很好只有他才能演出钢铁侠。08年的钢铁侠，他们互相成就了对方。
13279,4, 天才，梦幻，漫威宇宙的开端。
13280,4, 改造自己让我很惊讶。
13282,4, 史塔克最后一句：I am Iron Man. 比之前所有的都要屌爆一百倍。
13284,3, 男娃娃就该如此 帅破天
13285,4, 科技是时代进步的发展力
13286,4, 和2一比较，1还是不错的
13287,3, 天才老板，人生赢家。
13289,4, 各种元素都齐全的英雄片。
13292,4, 反派大叔很cute..
13293,4, 影片本身或许并不是很好，但它确实引发了超级英雄电影的变革，开启了一个新的时代，影响力加分。
13295,4, 超级英雄只爱钢铁侠。
13296,4, Tony Stark这种嘴炮又ky的性格简直太棒！！TvT最喜欢Proof that Tony Stark has a heart那一小段啦
13297,4, 骚包天才的正义之路~很多男生看了之后很想恶补机械和理化吧~实在太振奋了~
13298,4, 美帝，掌握核心科技！整个超人出来分分钟的事，还是在山洞里。。。
13303,4, 小唐尼的魅力真是无与伦比
13306,3, 一个原型产品进行了两次不同分支的迭代开发，一个分支进行严格的测试，另一个分支copy了一个私有模块了事...结果可想而知
13310,5, 不说啥了，超级喜欢！力荐！
13311,4, ……虽然至今没搞懂复仇者联盟还有什么什么联盟……但钢铁侠是我第一个连着123追的这一类型电影。
13312,4, 高科技啊高科技~我真的对高科技一窍不通啊……
13313,3, 富帅与翻译与智能机器人管家的基情二三事。
13314,3, 讲真我看妮妮时间长了有种美国版齐秦的感觉...
13316,5, 比三强出太多倍，果然能很明显感觉到不是一个导演。Tony的性格真实立体，节奏紧凑剧情发展自然，不像现在很多爆米花大片刻意营造大场面或者拽着你煽情，大赞。这样的Tony才是跟妇联里一样的风流倜傥聪明又有男人味儿，才不像三里面神经质放不开的样子。没什么好挑剔的，看得爽。
13319,4, 美国公民太智障减一分
13320,4, 终于开始入marvel的坑了，从美国队长1到2到复仇者联盟，可算是知道节奏是怎么样的了。有的时候生命一个无意就会变成转折，臭屁的iron man真是惹人喜欢～
13321,4, 嫁人就嫁tonny stark！
13322,4, 手心的冲击镭射挺NB
13326,5, 最喜欢的超级英雄！简直就是为唐尼量身打造的
13327,4, 钢铁侠练习飞行的时候，我说了一句好像铁臂阿童木，儿子说像变形金刚。整体一般，没传说中那么好看，典型的好莱坞超级英雄商业片。合金装备，炫目夺人，高科技就是生产力！
13333,4, 学好数理化，本拉登都不怕。
13334,5, 漫威系列英雄里最喜欢的就是这个了
13335,4, 很好的消遣类电影，复仇者联盟重要的一环，本人也比较喜欢小罗伯特唐尼。
13336,4, 什么都不如科学技术，霸气的钢铁侠大叔，帅气。
13337,3, 所谓的大片，场面激烈，但是回味不足。
13341,4, 小罗伯特唐尼妥妥的主角脸，虽然反转中带着点俗套，但人家毕竟是08年的电影啊！回过头来再看，感觉完全是在给妇联二做铺垫，各种系列首秀里的状元片
13344,5, 众多英雄里也就钢铁侠和蝙蝠是人类以后说不定能实现的
13345,3, 老套的好莱坞故事架构：消灭大BOSS+解救女主，这种框架可列举无数部大片，这种爆米花商业片不在电影院看总觉得少些什么
13346,5, 你看人家美国的富一代都是玩这个的
13347,3, 最近看的大片里唯一有爱的，可能是因为战衣的原因，感觉像圣斗士盔甲+变形金刚能量块，打着打着还会像奥特曼一样闪红灯提示能量即将用尽，人工心脏作为盔甲的动力来源这一元素也为故事增添了几分悬念。人物关系也比较简单易懂，可怜曾经的古典美人格温妮丝美人迟暮咯。
13349,4, 超级英雄不必都苦大愁深，Robert Downey Jr.很有魅力~
13350,4, 看在复仇者联盟上给高点分。耍帅迷死人~
13351,5, 唐尼比起福尔摩斯更适合钢铁侠
13352,4, excuse me？？居然人让我去绿巨人结尾看钢铁侠的结尾？
13353,4, 很早看过了，过来评一下，感觉蛮酷的～又塑造了一名美国英雄
13354,4, 漫威改编片永远不会让人失望啊
13356,5, 喜欢片中骚叔的表演和配乐。
13360,4, 这里没有超人，只有天才跟技术
13361,3, I am iron man!
13362,5, 好看，过瘾，特别是在看了一堆垃圾大片之后。
13363,4, 钢铁侠告诉了我们 发展是第一生产力
13365,4, 妮妮真是美得惨绝人寰 就凭他的美貌我也不在乎剧情如何了 = =||
13366,5, 死了又不死 真是科技的力量
13367,4, 哈哈哈，太喜欢托尼狂妄不羁拽炸天的个性了~
13368,4, Peace means having a bigger stick than the other guy.
13373,3, 钢铁侠是怎样炼成的。钢铁侠的暧昧女对象小辣椒小姐。大眼唐尼不是我的菜。补课第二站。
13375,4, 第一部这反派弱了点，耳目一新的超级英雄
13376,4, 看完美队3才补了钢铁侠系列，喜欢这里面铁人的人设，自大不要脸，天天浪费钱，天才理工宅，情商低到废。各种作逼，boss几乎都是自己作出来的。生活低能，爱放嘴炮，时时犯贱。 不喜欢美队3里苦逼兮兮的钢铁侠，围着政府低声下气的，太憋屈了。喜欢那个有钱任性全世界我最吊作天作地不服憋着的钢托
13380,4, 这么多侠来侠去。我唯独喜欢钢铁侠是怎么回事。。。。。唐尼真是老来俏啊~~~~~~~
13381,4, 相比蜘蛛侠之类的更喜欢钢铁侠首先他是一个高富帅，被黑帮掠去的背景还算独特，反面出现的很雷同，没新意。
13382,4, 科技是第一生产力。最近越来越爱看这些节奏快速的爆米花电影了～
13383,4, 《复仇者联盟》上映后才知道，这是一部给《妇联》做前期铺垫和营造的个人超英电影~
13384,3, 怎么看都觉得主角挂了一万遍。非说他活下来了仰仗编剧心宽。
13385,3, I'm Iron Man!
13386,4, 总是幻想自己有超能力去拯救世界，OK。钢铁侠告诉你，你不用是外星人，不用是雷神，你也可以做到。而且幽默的很到位，热血沸腾，推荐四星。
13387,3, 普通质量的英雄片，无需多作评论。
13388,5, 。。。。。。默默开始补漫威。。。。。。长泰宾馆859一个人
13389,4, 造就美国特有的救世主形象
13392,3, Marvel的崛起之作，虽然不怎么好看
13393,4, 我一直很好奇那个魔术是怎样来的~要是能有很过瘾的科技技术，这出戏就够过瘾！
13395,3, 2016.6.8##
13397,3, 讨厌女主角，叫啊啊啊叫的踩高跟，钢铁侠在打波兹傻x的傻站着，而且！为什么觉得这厮各种作！太讨厌她了！看了之后想想绯红女巫和寡姐，想想美队的卡特。无语了。
13398,4, 这个系列最喜欢的一部。超级英雄我的菜啊。
13399,2, 打开了三次。。。一点都看不进去，我真的不太喜欢唐尼。。。
13400,4, 不用大脑的的电影 很爽
13402,4, 补习背景知识 只是为何起飞总是如此娇羞！
13405,4, 轻松啊 高效啊 美国啊
13407,5, 特效real666666
13408,4, 唐尼的演技真心赞……
13409,3, 他离开了那身铁甲就什么都不是了。还不如金刚狼系列。
13410,5, 比想中的还要好，值得五星！
13411,2, 真的很不喜欢小罗伯特唐尼
13412,4, 片中多次出现IRON MAN脸部特写，让人不断感叹：小罗伯特唐尼的眼睛真大，睫毛真长！不考虑科技逻辑的情况下，全片情节紧凑饱满，不少小笑点，结尾那句“I am Iron Man”碉堡了~
13413,4, 燃!一步步的实验成长最有意思
13417,4, 终于看进去了，其实还不错
13418,4, 很好看的英雄片，很另类的钢铁人
13419,4, 最后直接就说我就是钢铁侠，酷!
13420,4, 令人乍舌的自我修复功能
13422,5, 爽翻了好吗 飞行姿势激萌 高科技带来新高潮
13425,3, 不太刺激，感觉钢铁侠就是被人打的，后面被虐死了
13426,4, 感觉很一般的改编，感觉不尽如人意。
13427,4, 比2好看多了，小罗伯特唐尼的表演简直是天才
13428,5, 让人一口气看完一个系列的罗伯特唐尼钢铁侠！
13429,5, 复仇者联盟预告片的第一部
13430,5, 我就是有钱！我愿意！
13431,4, 小罗伯特 强尼大爱啊，看着很爽的一部电影，有暑期档的感觉
13432,4, Jibber jabber super hero
13433,4, 这是对象爱好的传染，现在去电影院看片首选科幻动作片（真是为了爽）
13435,4, 幽默和英雄结合，之后就能变成万人迷
13436,5, 妮妮嫁我好吗\(^o^)/
13438,4, 喜欢各种系列的第一部，逗逼矮富帅英雄的诞生
13439,3, 一般般，不喜欢小罗伯特唐尼
13440,4, 自造super hero酷爆了
13441,3, 为什么总有种日本机动战士之类的感觉……
13442,4, 特效永远要和金属搭配才有感觉
13443,3, 几部一起看都凌乱了，钢铁侠没有在复仇者里帅
13444,4, 我喜欢小唐尼！天狼星！
13446,3, 中规中矩的美国大片~没什么可以多说的~
13448,3, 商业大片，还可以把。不过未来战争真的会有这种装备的。
13449,4, 很有創意令人眼睛一亮的角色
13450,4, 小罗伯特唐尼简直是人见人爱的主，大概大家都喜欢这种帅大叔吧
13451,2, 一味重複的美國主義內容
13454,5, 让我重新认识了钢铁侠这个英雄
13455,4, 一直远离拯救地球的题材，也挡不住此片的技术炫~~
13459,5, 再预个热。我发现我是喜欢钢铁侠超过小唐尼。但是如果别人演钢铁侠我也很难接受。
13460,4, 刺激，久违的热血沸腾！~
13462,4, 赞~~~~！！！怎么办！有点移情别恋的感觉~~~但是我的美国队长还是我的心头好啊~~~
13463,4, 马叉虫的妮妮就够了。
13464,5, one of my favorite
13467,4, 铁人太帅了！妇联的几部相关电影中的最爱！！！
13468,4, 漫威一向的风格，刚开始还觉得托尼不帅的，看完觉得是个帅大叔
13469,4, 土豪炫耀钢铁衣*漫威补齐计划*
13471,4, 未來世界電子信息高科技如果能普及大眾那真是太值得期待了～～结尾那句“I am Iron Man”太帅了~~ 
13472,3, 很炫，比坑爹的美国队长靠谱多了
13473,4, 因为《复仇者联盟》的缘故，近日把之前的铺垫影片又看了看，作为商业片确实挺好看的。
13474,3, 身家百亿的天才贵公子因为一场绑架而彻底改变人生观和价值观，从武器制造商转变成为反战争反武器的先锋，影片没有对战争进行长篇累牍的批判，这是本片成功的地方之一，但前半部分细细讲述钢铁侠诞生的过程实际非常无趣，小罗伯特唐尼的影片永远保持在中位，既有看点但又总是离经典差那么一丢丢！
13475,5, it feels like a dream.yeah.it is.
13476,5, 男主角实在是太有型了，剧情也都吸引我看下去了，不得不荐一下
13480,3, 挺逗的，美国超级英雄的标准模式。剧情不能深究，后半段比前半段好看。
13481,4, 人人都有童年 人人都经历了那个爱做梦的年纪 罗伯特就是这样一个一直活在梦想和童年的纨绔子弟 纵使强大的外表 都敌不过一颗柔软的心 PS：非常忠实原著 动画效果还原的非常好 在电影院观影又刺激又热闹
13482,4, 亿万花花公子的人道救赎之旅。有钱了还能有思想 这才是招人喜欢的富二代
13483,3, 一堆金属撞来撞去的看着实在……我又不是管道工为什么会热血沸腾啊
13484,4, 看过复仇者联盟之后就爱上漫威
13485,5, 高调炫酷话唠的超级英雄。。。
13486,4, well，开篇很不错。
13487,5, 跟2比起来1真是完美
13489,5, 唐尼燃烧钢铁侠 钢铁侠拯救唐尼 这角色只属于你啊！
13490,5, 无论如何，钢铁侠是我心中漫威英雄系列电影里的经典。
13491,4, 本系列里最好看的一部。喜欢那些小手！
13492,4, 科学技术系第一生产力！小罗伯特唐尼很有味道啊！起飞的姿势很招笑~
13493,4, 终于看完一套英雄题材的了。
13494,4, Fantastic fantasy~ Really cool!
13497,4, 最近着手补回漫威系列
13498,5, I'm the Iron Man.给萝卜表白！！
13499,4, 漫威宇宙开山之作，钢铁侠的起源故事
13500,5, it's great!!
13501,4, 小唐真是大叔范儿啊~~
13502,4, tony stark的电影应该归于幽默电影一类吧。。。
13503,4, 看过第二部之后才对第一部有了兴趣，貌似是比二好看嘛。。。高潮比较多，虽然我到现在也没搞清楚他为什么离开胸口那个东西就不能活。。。
13505,5, 确实是相当帅的片，当然多的一颗星全是对RDJ的私心……><
13506,4, 当年一直不看的电影觉得还ok
13508,5, 漫威的电影在商业片中都是大制作级别，说什么剧情的不要再闹了
13510,4, 小唐尼！！！！！！！！！！！！！！！
13512,3, 典型商业片觉得。看动作。
13513,4, 比蜘蛛侠更有科技感了！
13514,4, 为妇联做准备补的功课，没想到有彩蛋？最后一分钟的the Avenger Initiative是什么？给妇联的准备吗？
13516,4, 最好睇的IRON MAN，後兩套已無以為繼，尤其第二集，很爛應該還會拍下去......
13517,4, 不要迷信超能力，高科技才是硬道理。
13518,4, 技术宅的大叔还是很有魅力滴~尤其绝境中拉风的自救~
13523,3, 我也想有这样一套金属外衣
13524,4, 最早一批我看过的电影，当时片中特效让人惊艳，现在看来也非常优秀。故事情节到现在还记得，可见当时对我的震撼。
13525,3, 特技和画面都没什么可说的了，那是钱可以解决的问题，而且变形金钢的动画片也已经早早给了你所有的想象空间。单只说故事，我想如果我有一个儿子，他还是一个正义分子，并且对机器十分狂热，我觉得带他来看这部电影，一定会让这个男孩雄心勃勃。仅此而已。
13527,4, i'm iron man
13529,4, 这部剧充分展示了：科技就是生产力
13530,4, 节奏很不错呀。最近开始补漫威的电影！
13532,2, 我看过的少数的烂片之一。
13533,4, 为看钢铁侠3，特地把1找出来看了下。总体不错，完整的故事，不错的特技，科技感实足。当然，在收尾上，有点潦草。坏人总是输的莫名其妙，也一如既往的“心慈手软”和废话连篇，所以坏人注定得失败。顺便说下，希望3代能够给我带来惊喜。
13535,4, 超级英雄的成长之路，在险恶的社会里，只有不变初心的人才值得拥有钢铁般的躯体
13536,4, 现在再看还是感脚不错~ 中年富帅成长记!
13538,4, 终于了解了钢铁侠的历史，不错，热血的威漫！热血的iron man！
13539,5, 坏坏的英雄总有女人缘
13541,5, 我记得1刷的时候被他的操控台迷的死去活来，结果2刷依旧不可自拔，那时候钢铁侠这样的超级英雄已经很另类了，不过现在有了死侍…音乐很燃，女主讨喜，有钱真好～
13542,4, 仅仅是不喜欢电影的色调而已。不吹不黑，钢铁侠是我心中的英雄，太酷了。
13543,4, 任何科技大片在我看来只为赚钱
13546,5, 个人觉得是漫威前期唯一剧情上过硬的片子
13547,4, 钢铁侠酷毙了  老屌丝一枚
13549,4,    重温 好看  钢铁侠不仅仅是人民币玩家啊 智商技术也牛逼
13554,3, 垃圾啊。能不能给我一套盔甲
13555,4, 钢铁侠之所以好看，是因为终于有个不那么苦大仇深的super hero..
13557,5, 从片子中可以深深地理解邓小平同志提出的，科学技术是第一生产力的口号。不过最后一句真的是太帅了！
13558,4, 绝无仅有的自给自足的superman！想要世界上没有武器却造出了最强的武器的臭屁男人！哈哈哈
13560,4, 这算是小罗伯特的骄傲之作 老男人的味道。。笑   拍的不错 场景道具都不错 是部大片
13561,4, 超级英雄电影入坑之作
13562,3, 现在才看，所以觉得一般吧~格温妮丝帕特洛在里面为嘛显得有点笨拙→_→ 
13563,4, 不明白为什么这一部反响那么好啊，优秀也是优秀，可是剧情还是感觉不值得看第二遍
13564,4, 经典确实不同凡响。神盾局特工威尔森哪哪都有他的客串...
13566,4, 三四年前看过，很过瘾
13567,4, 想法好前卫呀，脑子也够聪明
13569,3, 小罗伯特·唐尼不够高大帅。
13570,4, 其实感觉很无聊，但是又很新颖
13572,4, 高二同桌推荐我看的……好看
13573,4, 特效赞，就是感情戏太少了，小罗伯特唐尼身材超棒的，有胸有臂屁股还翘～
13577,3, 看罗伯特唐尼Jr.耍嘴皮很喜感，格雯尼斯帕特洛很呆萌呆萌。
13578,4, 又是一部超级英雄的电影，但其中的娱乐元素更多，尤其是Robert Downey Jr.所诠释的角色，让我有点倾心。还有就是ipad的屏幕显示效果确实不错
13580,4, 剧情演技还ok，特效没的说，结局有点一般般，英雄片可以打四星
13582,4, Marvel的动画人物.小罗伯特汤尼演绎的非常具有NB富家子气质.
13584,3, 最近真的很闲。所以这是漫威电影补完计划之一想想我之前看妇联的时候真的是硬看啊😂莫名其妙觉得罗迪好萌呀最爱抠森！！！！
13585,3, 场面还行。。。就是故事不是很有带入感。。
13586,3, 除了节奏掌控没什么优点，除了毫无营养没什么缺点
13587,4, 第一次在电影院看的，当时影院只有我们3个人，感觉很好！
13589,4, 可能是机甲迷的原因，这类英雄必看，小辣椒才是最大的BOOS哈
13590,5, 吼吼吼，脑残粉的五星呀！怎么了！
13591,4, 故事简单、元素够炫，作为复仇者系列宏大蓝图的一部分已经足够优秀。
13592,5, 看了那么多侠还是最爱这一个 天才啊 装备自己DIY帅爆了 真是爱死这个大叔了！！
13594,4, #赶在妇联2上映前恶补英雄系列#  各种Eric Kwok乱入，醉。
13595,2, 和美国队长没有本质的区别，点评完毕。
13596,5, i am iron man 震撼！
13597,5, 小唐尼 希望多年后你不会变成 鸟人瑞根一般就好
13598,4, 缺一颗星是因为一块钱的火焰特效，其他的毫无欠缺
13602,3, 唔，故事不错，商业片看的就是心动。
13604,4, 钢铁侠是妇联唯一酷的英雄
13606,4, 超能英雄最喜欢钢铁侠
13607,4, 可接受類型。因為復聯愛上了尼尼，回來看系列。沒有復聯中的那麼傳神，但其實也還不錯（可能是因為反派角色著實不夠吸引人吧==）。
13609,4, 就是喜欢DIY的貌似看得见摸得着的高科技！＝3＝好久么油和爸妈一起看电影啦
13610,4, 场面好少  铺垫多的像裹脚布
13613,4, 我喜欢这个自负又脆弱！嘴停不下来的的男人！
13614,1, via CCTV-6 XX 侠系列都好像有一个剧情范式，可以预测进展自我剧透的…… 不知道看妇联会不会好点？
13615,4, 看着片的时候就有一句被洗脑的话在耳边回荡：你永远杀不完斯塔克家族的人，因为还有一个托尼.斯塔克在(￣□￣；)
13618,4, 妮妮真心骚气~~~！！广告植入有点生硬哈哈。还有无处不在的寇森！！
13619,3,  皮包肉的电影。可惜了
